LSOA_code,LSOA_name,Subjective_wellbeing_Likert_score,Subjective_wellbeing_Caseness_score,Physical_Component_Summary,Mental_Component_Summary,Household_net_income_monthly
E01005099,Manchester 001B,13.15288954,2.805413314,46.3309583,44.89190929,2641.635792
E01005100,Manchester 001C,12.34983498,2.294554455,48.25483498,46.13959571,2900.420346
E01005101,Manchester 002A,12.32577475,2.371882086,47.88609221,46.18109599,2886.259362
E01005102,Manchester 001D,11.85452882,1.987191217,49.61462946,47.21167429,3034.536608
E01005103,Manchester 001E,12.30058224,2.361717613,46.83497089,46.45406841,2619.818953
E01005104,Manchester 004A,12.92942837,2.69089626,48.64254058,45.07928017,2827.401566
E01005105,Manchester 015C,12.11576577,2.313963964,50.0415,46.39764865,3031.938001
E01005106,Manchester 015D,12.52375435,2.553881808,48.20491309,45.15818656,2832.962169
E01005107,Manchester 015E,12.99842271,2.731072555,47.57471609,44.57320189,2738.030984
E01005108,Manchester 017A,12.86878524,2.672988211,47.94736033,45.00445413,2737.253512
E01005111,Manchester 047B,12.36930233,2.292093023,48.43275349,46.17483721,2813.669778
E01005112,Manchester 048D,12.4472153,2.401496259,48.44202826,46.07147132,3129.718795
E01005113,Manchester 047C,12.78852459,2.604098361,47.39272131,45.69216393,2637.238783
E01005114,Manchester 047D,11.27726064,1.778590426,48.98753324,48.49927527,3212.386835
E01005115,Manchester 044A,11.89124839,2.097812098,48.77703346,46.96674389,3157.352139
E01005116,Manchester 047E,11.95118975,2.08785845,49.47722392,46.6342953,2968.211687
E01005117,Manchester 048E,12.89487179,2.665384615,48.14548077,45.13603205,2725.418145
E01005118,Manchester 034A,11.18781726,1.733502538,48.74419628,48.07073604,3433.290854
E01005119,Manchester 041A,12.72487223,2.567291312,47.76335605,45.27098807,2911.413321
E01005120,Manchester 034B,11.90273775,2.044668588,48.57445245,47.48613112,3261.535747
E01005121,Manchester 041B,12.67979452,2.633561644,48.00380993,45.81730308,3161.638176
E01005122,Manchester 041C,12.16680362,2.266228431,48.62826623,46.20397699,3047.850859
E01005123,Manchester 041D,12.31022823,2.36432798,48.2135503,45.95690617,3047.036541
E01005124,Manchester 041E,12.36173393,2.348281016,48.39106129,45.47298954,3017.799849
E01005125,Manchester 040A,12.00412882,2.267547481,49.49165153,46.51230388,3200.878157
E01005126,Manchester 045A,11.17371202,1.710700132,50.6535469,48.18068032,3506.812267
E01005128,Manchester 055A,11.4709727,2.121491734,53.59397539,46.14828527,3633.00491
E01005129,Manchester 013B,13.45432692,2.951121795,46.36399038,43.72991186,2438.78196
E01005130,Manchester 054A,13.20211827,2.833186231,46.39769638,44.5121624,2419.114363
E01005132,Manchester 013C,12.85291888,2.742987111,47.34327521,44.59951478,2655.319504
E01005133,Manchester 013D,12.5283129,2.50729714,49.11389375,45.46827788,3004.41335
E01005135,Manchester 002B,12.91013825,2.679723502,47.66053763,45.16093702,3014.401944
E01005136,Manchester 002C,12.22621035,2.227045075,48.58898164,46.43202003,3156.896669
E01005138,Manchester 002D,13.55365687,3.110047847,47.03040328,43.73734108,2429.926283
E01005139,Manchester 003B,12.42077331,2.387414708,49.19931008,45.94936315,3048.54873
E01005140,Manchester 002E,12.03618818,2.211499799,49.03032167,46.40841576,3177.208218
E01005141,Manchester 003C,12.77286585,2.583079268,46.73282012,45.30088415,2742.760335
E01005142,Manchester 058A,12.58844765,2.524187726,47.05409386,45.36026715,2623.219597
E01005143,Manchester 056A,11.74028986,2.060869565,48.28246957,46.84158841,3206.418559
E01005145,Manchester 008A,11.39864865,1.838320463,48.7323166,47.80897683,3257.042478
E01005146,Manchester 008B,11.64621131,2.024012807,48.62307898,47.25803629,3146.409742
E01005147,Manchester 058B,12.39014158,2.427897221,48.76122181,45.6102989,2782.298191
E01005149,Manchester 008C,11.51100987,1.883067578,48.10637054,47.593918,3556.101367
E01005150,Manchester 029A,11.49066667,1.9488,52.19145067,46.673568,3128.183337
E01005151,Manchester 029B,11.5097561,1.923577236,50.00504878,47.53893496,3257.572647
E01005152,Manchester 029C,11.18693285,1.737749546,52.28861162,48.17619782,3823.315115
E01005153,Manchester 037B,11.22831727,1.778354337,51.68445515,48.11246108,3518.68832
E01005154,Manchester 033A,11.8493845,2.116582187,52.71266474,46.22913831,3616.863349
E01005155,Manchester 037C,11.16795866,1.718346253,51.76260982,48.32478898,3609.388002
E01005156,Manchester 033B,11.23416667,1.774166667,52.52371667,47.81735833,3897.256342
E01005157,Manchester 037D,11.22460776,1.747316268,51.59246903,48.37398018,3882.522562
E01005158,Manchester 033C,11.83333333,2.06984127,49.88565873,46.86456349,3233.044156
E01005159,Manchester 029D,11.32230102,1.816390859,52.26672183,47.34257683,3849.002586
E01005160,Manchester 004B,11.40766551,1.917073171,49.51492683,47.89457143,3253.897865
E01005161,Manchester 004C,11.14795474,1.71105309,50.1008181,48.48024369,3166.136903
E01005162,Manchester 004D,11.45601173,1.897360704,49.12441349,47.84876833,3070.174113
E01005163,Manchester 004E,11.56646526,1.959969789,49.03270393,47.66920695,3156.768747
E01005164,Manchester 006A,12.23560209,2.277486911,48.9273822,45.79683246,2870.271742
E01005165,Manchester 008D,12.09803922,2.251540616,48.19301961,45.95357423,2802.61815
E01005166,Manchester 008E,11.53894737,1.92,48.00243509,47.43776842,3210.566027
E01005167,Manchester 008F,11.78734508,2.137638617,49.32637965,46.49687541,3420.335018
E01005168,Manchester 045B,11.12623986,1.740306583,50.91516682,48.75420198,3778.014577
E01005169,Manchester 045C,10.90657769,1.591039085,51.49017159,48.50962822,3894.223357
E01005170,Manchester 045D,11.00677392,1.638441998,51.17525826,48.5685182,3710.001578
E01005171,Manchester 045E,11.13717129,1.695095949,51.40144279,48.28010661,3689.337786
E01005172,Manchester 043A,11.2990159,1.808478425,51.1731567,47.37093111,3421.374359
E01005173,Manchester 043B,10.91036633,1.578332034,51.95339829,48.7439127,3700.714862
E01005174,Manchester 043C,11.02725724,1.63713799,52.24226576,48.80506814,3960.072943
E01005175,Manchester 043D,11.47086991,1.897047087,51.42384677,47.19023144,3460.442966
E01005176,Manchester 043E,11.25844806,1.833541927,52.60426783,47.3502378,3468.036428
E01005177,Manchester 043F,11.27935943,1.806049822,50.7133274,48.11358541,3541.744297
E01005178,Manchester 030A,12.38624019,2.4007242,49.53044659,45.61276403,3126.688918
E01005179,Manchester 030B,11.5973545,1.944444444,51.4423545,46.50964021,3247.777459
E01005180,Manchester 030C,12.24565066,2.319415449,47.6790675,45.98141962,2921.629905
E01005181,Manchester 030D,11.70337922,1.980600751,49.65529412,47.24108886,3619.350208
E01005182,Manchester 030E,12.31488698,2.458300857,48.9109431,45.58460639,3212.08314
E01005183,Manchester 030F,13.07781818,2.808,47.54885091,45.15815273,2999.647714
E01005184,Manchester 032A,11.815,2.226,52.613365,45.80034,3185.469093
E01005185,Manchester 032B,12.03734336,2.429824561,55.57791729,44.50231579,3799.003165
E01005186,Manchester 020B,12.12942989,2.324601952,47.95366718,46.45406266,3004.272863
E01005187,Manchester 021A,12.40679095,2.391478029,49.16200399,45.91533955,2886.025831
E01005188,Manchester 021B,11.87259259,2.039259259,49.00742222,47.00819259,3073.065406
E01005189,Manchester 017D,12.98901903,2.726939971,45.2668082,45.1211713,2465.085652
E01005190,Manchester 017E,12.36610374,2.390229192,48.36970446,46.25916164,2945.314235
E01005191,Manchester 021C,12.75807723,2.680063042,47.87231678,45.59026005,2733.582592
E01005192,Manchester 021D,11.8125972,2.053654743,49.68340591,46.80824261,3291.592519
E01005193,Manchester 021E,11.89544236,2.101876676,49.50294236,46.9777882,3032.582254
E01005194,Manchester 027A,11.59673429,2.013854527,49.12268679,47.0730381,3046.333033
E01005195,Manchester 023A,13.02690289,2.715879265,47.93780184,44.69622703,2749.382505
E01005196,Manchester 023B,12.67732116,2.594622019,48.84887367,45.00960426,2808.375677
E01005197,Manchester 023C,12.6594927,2.548808609,47.55558032,45.73691776,2781.873378
E01005198,Manchester 023D,12.58678286,2.562091503,47.49621641,45.13482934,2660.539936
E01005199,Manchester 027B,11.75688073,2.049311927,50.15879014,47.19993693,3218.801825
E01005200,Manchester 027C,11.96519174,2.170501475,50.06096165,46.20552212,3097.08609
E01005201,Manchester 023E,12.6127204,2.552896725,48.82421285,45.18792191,2846.026711
E01005202,Manchester 009A,13.50188395,3.016578749,45.93585531,44.38911078,2544.102327
E01005203,Manchester 009B,13.53620352,3.006523157,46.16523157,43.48050228,2409.237098
E01005205,Manchester 006B,13.04949875,2.75877193,47.23367168,44.26342105,2623.475881
E01005206,Manchester 006C,12.28219178,2.27260274,48.54358219,46.48754795,3004.675781
E01005207,Manchester 006D,12.02350814,2.163351417,49.4617179,46.38001206,3130.647841
E01005208,Manchester 019A,11.56052723,2.104058273,52.67831772,46.16983698,3235.862653
E01005209,Manchester 019B,11.43762887,2.036082474,53.33694072,46.55269588,3777.928721
E01005210,Manchester 019C,11.42187931,2.10085423,53.46373657,46.64584459,3823.120865
E01005212,Manchester 057A,11.70019569,2.203131115,53.37262622,46.18825832,3756.62897
E01005213,Manchester 059A,12.81257209,2.648788927,49.88905998,44.67810265,2727.633103
E01005214,Manchester 019D,11.82168675,2.17253012,52.39576386,46.30071325,3066.380254
E01005215,Manchester 034C,11.46627756,1.85538262,49.84511673,47.57479248,3333.593797
E01005216,Manchester 034D,11.67082294,1.960931006,50.320399,47.78212801,3400.90242
E01005217,Manchester 034E,11.22365738,1.771583956,50.15743712,48.30319511,3568.181188
E01005218,Manchester 034F,11.67448276,2.020689655,49.93741379,46.69211034,3432.526097
E01005219,Manchester 031A,12.05583756,2.192893401,50.43396503,46.25219966,3173.338587
E01005220,Manchester 031B,11.93956044,2.200549451,50.01925824,46.65200549,3356.231747
E01005221,Manchester 031C,11.60891938,1.953116066,50.51166381,47.082247,3474.593338
E01005222,Manchester 031D,12.17029449,2.30793854,49.90859795,46.15869398,3214.632381
E01005223,Manchester 007A,12.07462687,2.215100966,48.99453029,46.64833187,3130.342193
E01005224,Manchester 007B,11.86135298,2.123911587,49.81891494,46.68843938,3315.484373
E01005225,Manchester 007C,12.52429843,2.475701574,48.06984257,46.25409309,2859.377763
E01005226,Manchester 007D,12.102526,2.227340267,49.25001486,46.70016345,3193.963532
E01005227,Manchester 009D,12.67829181,2.520996441,47.89003559,45.39592171,3000.441966
E01005228,Manchester 009E,13.67854741,3.131809011,47.06681237,43.76720915,2448.930857
E01005229,Manchester 007E,11.44399019,1.775143091,49.74483238,47.82445626,3373.290224
E01005230,Manchester 022B,12.03404018,2.262834821,51.31888951,45.72229911,2844.389952
E01005231,Manchester 022C,11.46034369,2.095836087,53.72500661,46.4790846,3664.900503
E01005232,Manchester 020C,11.99737705,2.204590164,48.37013115,46.58619672,2960.446278
E01005233,Manchester 027D,12.04834906,2.164504717,49.18336675,46.12840212,3151.818846
E01005234,Manchester 027E,12.05372168,2.244012945,48.21475081,46.45878317,3149.177858
E01005235,Manchester 020D,12.706355,2.610664719,47.09170197,45.0112637,2802.188114
E01005236,Manchester 022D,12.15591091,2.316961736,50.64151913,45.77613364,2943.554869
E01005237,Manchester 022E,11.79439891,2.056010929,48.52532104,46.56336066,3537.849931
E01005238,Manchester 027F,11.74849095,1.976525822,48.84099933,47.13507042,3470.247565
E01005239,Manchester 020E,12.33860233,2.431780366,48.06013311,45.37592346,2805.082253
E01005240,Manchester 024A,12.16747104,2.436293436,49.88642375,45.28251931,2931.585319
E01005241,Manchester 025A,11.91786806,2.166885103,51.16976409,46.25297073,3110.375607
E01005242,Manchester 025B,12.33093525,2.382836588,49.81626413,45.39732785,2805.860304
E01005243,Manchester 024B,12.29713424,2.526395173,48.21482655,45.67575163,2616.066058
E01005244,Manchester 025C,11.36884989,2.060169226,52.52897838,46.67805077,3235.226575
E01005245,Manchester 024C,12.35270655,2.627350427,47.94164672,45.41017094,2711.170105
E01005246,Manchester 024D,12.28878442,2.57421088,48.70092008,45.17445937,2900.961249
E01005247,Manchester 005A,11.65561224,1.920068027,48.82268707,47.58510204,3048.29583
E01005248,Manchester 005B,11.14555256,1.666666667,48.36265948,48.92673854,3438.51182
E01005249,Manchester 005C,11.95415648,2.097188264,48.71427262,46.78194988,3115.300906
E01005250,Manchester 005D,12.1458037,2.29658606,48.64059744,46.29357041,2944.994481
E01005251,Manchester 003D,12.59949622,2.465994962,48.95016793,45.50549958,3023.887153
E01005252,Manchester 003E,12.18619085,2.177657099,48.33401862,46.19244375,3033.468927
E01005253,Manchester 005E,12.44965278,2.459201389,48.07484375,45.28154514,2933.878152
E01005254,Manchester 005F,11.53160454,1.826580227,49.92841167,48.01184765,3225.817547
E01005255,Manchester 012D,13.0989707,2.868566904,45.61847189,45.08419636,2380.88293
E01005256,Manchester 011A,13.04545455,2.794900222,47.63833149,44.56312084,2735.522205
E01005257,Manchester 011B,13.24645258,2.817774459,46.42250934,44.06702763,2654.253325
E01005258,Manchester 011C,12.27238525,2.334085779,47.74236268,46.21978932,2887.769259
E01005259,Manchester 011D,13.33360656,2.943442623,46.34138525,44.55413934,2606.69448
E01005260,Manchester 011E,11.48389904,1.794604003,49.56651871,47.65792863,3184.653758
E01005261,Manchester 012E,13.18181818,2.851239669,47.41077686,44.2575124,2729.225419
E01005262,Manchester 044B,12.5777027,2.453378378,48.72237838,45.65977027,2912.722538
E01005263,Manchester 046A,11.93625192,2.101382488,47.77931644,47.12079109,3010.249764
E01005264,Manchester 044C,12.67652027,2.611486486,47.90249155,45.53146115,2924.921866
E01005265,Manchester 044D,12.1553719,2.265289256,48.43624793,46.7137686,3080.690801
E01005266,Manchester 044E,12.33617859,2.390019698,48.57311884,45.69508207,2729.320768
E01005267,Manchester 046B,11.58563074,1.958228906,49.13370092,47.89040936,3161.984569
E01005268,Manchester 046C,11.35428571,1.777142857,51.04641143,47.66303429,3387.895926
E01005269,Manchester 046D,11.30927835,1.882632831,49.11791435,48.34125297,3549.302578
E01005270,Manchester 035A,12.25854383,2.338038633,49.16825409,46.14062407,3132.604142
E01005271,Manchester 032C,11.68085106,2.299898683,53.49723911,45.80093718,2848.570349
E01005272,Manchester 035B,12.85098612,2.674945215,47.48398101,44.88051863,2791.368173
E01005273,Manchester 035C,11.64206128,2.177576602,53.20316852,45.31993733,2857.394917
E01005274,Manchester 038A,12.46680791,2.504237288,50.5454096,45.52403249,3178.700014
E01005275,Manchester 038B,11.50606469,2.011455526,53.60204852,46.60778302,3263.931333
E01005276,Manchester 038C,11.63776224,2.11048951,52.91161538,46.39032867,3388.932876
E01005277,Manchester 038D,11.28013245,1.894039735,52.6794702,47.38127152,3601.174399
E01005278,Manchester 035D,11.80996068,2.133682831,51.54602228,46.50410878,3358.125023
E01005279,Manchester 035E,12.14108142,2.25233064,49.45746426,46.09570541,3211.32059
E01005280,Manchester 026A,11.81869688,2.145184136,48.97258499,46.54252833,3367.013007
E01005281,Manchester 026B,11.81731844,2.211731844,53.20020112,45.46683799,3491.764059
E01005282,Manchester 032D,11.67325056,2.099322799,50.6932167,47.1188544,3546.91279
E01005283,Manchester 032E,11.55497723,2.252439818,53.87864671,45.24383865,2781.687471
E01005284,Manchester 026C,11.43219921,2.088757396,53.65029093,46.73109467,3710.156068
E01005285,Manchester 025D,11.97345133,2.327433628,48.96384464,46.02529007,2913.68338
E01005286,Manchester 026D,11.4645979,2.016171329,52.95257867,46.69453671,3483.018001
E01005287,Manchester 026E,12.45568825,2.426775613,47.07815211,46.24453803,3242.994465
E01005288,Manchester 025E,12.12064156,2.313807531,52.18385635,45.43992329,3028.005692
E01005289,Manchester 049D,13.18441971,2.89745628,46.11393482,44.76128776,2632.269807
E01005290,Manchester 052A,13.2533557,2.786073826,47.42805369,44.51599832,2767.138924
E01005291,Manchester 050E,12.39485767,2.330578512,46.83129477,45.85420569,2614.67631
E01005292,Manchester 052B,12.6,2.543362832,47.66199115,45.56985841,2734.65907
E01005293,Manchester 052C,11.11260331,1.654958678,49.68,48.75710744,3166.582019
E01005294,Manchester 052D,11.48039216,1.861111111,48.53251634,48.11137255,3231.110454
E01005295,Manchester 049E,11.71488178,2.006490496,50.43875753,47.03204451,3207.819024
E01005296,Manchester 029E,11.45408532,1.874909617,50.61091106,47.72578453,3510.812393
E01005297,Manchester 028A,11.87145749,2.146255061,50.41479757,46.27827429,3245.43925
E01005298,Manchester 028B,11.59870317,1.957492795,50.62430115,47.27409222,3652.331501
E01005299,Manchester 029F,11.50695012,1.905968929,50.30668029,47.57040883,3667.645604
E01005300,Manchester 033D,11.02592593,1.675925926,49.42653704,48.19769444,3697.955551
E01005301,Manchester 033E,11.13215859,1.740969163,50.96215859,48.49022907,3836.489009
E01005302,Manchester 028C,11.96311239,2.151008646,50.57026513,45.97458213,2953.65864
E01005304,Manchester 040B,11.82436428,2.231224128,52.52964518,46.05640449,3283.412913
E01005305,Manchester 036A,11.49588477,1.969135802,52.55665981,47.02233882,3714.355704
E01005306,Manchester 040C,11.26807474,1.81397238,51.25939886,48.30646629,3828.82661
E01005307,Manchester 040D,11.43357058,2.026690391,52.68152432,47.35771056,3592.163245
E01005308,Manchester 040E,12.23018293,2.254573171,49.78423018,46.28060976,3302.26587
E01005309,Manchester 036B,11.71843379,2.28024637,52.55488781,45.94360317,2857.023101
E01005310,Manchester 036C,11.84246154,2.264615385,52.86139077,44.85139077,2837.42898
E01005311,Manchester 036D,11.86328816,2.178550383,52.05144372,46.09315262,3379.711819
E01005312,Manchester 036E,11.77211482,2.308142941,52.73103691,45.60093732,2855.565346
E01005313,Manchester 053A,12.70625,2.550892857,47.80857143,45.59911607,2897.408965
E01005314,Manchester 053B,12.1,2.238461538,48.55824786,46.72529915,3009.337538
E01005315,Manchester 053C,12.51574213,2.504497751,46.88171664,45.34248126,2615.362899
E01005316,Manchester 053D,12.0895645,2.133935908,49.57265407,46.49531635,3092.799145
E01005317,Manchester 052E,12.53646898,2.461486026,48.07940014,45.80509884,2898.958928
E01005318,Manchester 053E,12.27396329,2.350781781,48.11418763,46.40067301,2873.787586
E01005319,Manchester 051E,12.55122828,2.379868185,48.46389455,46.10388256,2869.179109
E01005320,Oldham 024A,11.68636078,1.998742929,49.34149591,47.06836581,3263.359
E01005321,Oldham 022A,11.40114613,1.881805158,49.27282235,47.34999284,3052.850545
E01005322,Oldham 029A,13.2125115,2.808647654,47.41307268,44.12517939,2687.612539
E01005323,Oldham 029B,12.40777577,2.291139241,48.60095841,45.98549729,2788.050185
E01005324,Oldham 029C,13.31047766,2.898305085,46.79158706,44.79379815,2706.829161
E01005325,Oldham 029D,13.53203661,3.078947368,47.32422197,43.66204805,2544.518147
